ID,Nombre,Tipo,HP,Ataque,Defensa,Ataque Especial,Defensa Especial,Velocidad,Altura,Peso,Experiencia Base,URL imagen
527,woobat,"['psychic', 'flying']",65,45,43,55,43,72,4,21,65,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/527.png
528,swoobat,"['psychic', 'flying']",67,57,55,77,55,114,9,105,149,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/528.png
529,drilbur,['ground'],60,85,40,30,45,68,3,85,66,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/529.png
530,excadrill,"['ground', 'steel']",110,135,60,50,65,88,7,404,178,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/530.png
531,audino,['normal'],103,60,86,60,86,50,11,310,390,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/531.png
532,timburr,['fighting'],75,80,55,25,35,35,6,125,61,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/532.png
533,gurdurr,['fighting'],85,105,85,40,50,40,12,400,142,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/533.png
534,conkeldurr,['fighting'],105,140,95,55,65,45,14,870,253,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/534.png
535,tympole,['water'],50,50,40,50,40,64,5,45,59,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/535.png
536,palpitoad,"['water', 'ground']",75,65,55,65,55,69,8,170,134,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/536.png
537,seismitoad,"['water', 'ground']",105,95,75,85,75,74,15,620,255,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/537.png
538,throh,['fighting'],120,100,85,30,85,45,13,555,163,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/538.png
539,sawk,['fighting'],75,125,75,30,75,85,14,510,163,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/539.png
540,sewaddle,"['bug', 'grass']",45,53,70,40,60,42,3,25,62,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/540.png
541,swadloon,"['bug', 'grass']",55,63,90,50,80,42,5,73,133,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/541.png
542,leavanny,"['bug', 'grass']",75,103,80,70,80,92,12,205,225,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/542.png
543,venipede,"['bug', 'poison']",30,45,59,30,39,57,4,53,52,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/543.png
544,whirlipede,"['bug', 'poison']",40,55,99,40,79,47,12,585,126,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/544.png
545,scolipede,"['bug', 'poison']",60,100,89,55,69,112,25,2005,243,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/545.png
546,cottonee,"['grass', 'fairy']",40,27,60,37,50,66,3,6,56,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/546.png
547,whimsicott,"['grass', 'fairy']",60,67,85,77,75,116,7,66,168,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/547.png
548,petilil,['grass'],45,35,50,70,50,30,5,66,56,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/548.png
549,lilligant,['grass'],70,60,75,110,75,90,11,163,168,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/549.png
550,basculin-red-striped,['water'],70,92,65,80,55,98,10,180,161,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/550.png
551,sandile,"['ground', 'dark']",50,72,35,35,35,65,7,152,58,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/551.png
552,krokorok,"['ground', 'dark']",60,82,45,45,45,74,10,334,123,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/552.png
553,krookodile,"['ground', 'dark']",95,117,80,65,70,92,15,963,260,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/553.png
554,darumaka,['fire'],70,90,45,15,45,50,6,375,63,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/554.png
555,darmanitan-standard,['fire'],105,140,55,30,55,95,13,929,168,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/555.png
556,maractus,['grass'],75,86,67,106,67,60,10,280,161,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/556.png
557,dwebble,"['bug', 'rock']",50,65,85,35,35,55,3,145,65,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/557.png
558,crustle,"['bug', 'rock']",70,105,125,65,75,45,14,2000,170,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/558.png
559,scraggy,"['dark', 'fighting']",50,75,70,35,70,48,6,118,70,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/559.png
560,scrafty,"['dark', 'fighting']",65,90,115,45,115,58,11,300,171,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/560.png
561,sigilyph,"['psychic', 'flying']",72,58,80,103,80,97,14,140,172,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/561.png
562,yamask,['ghost'],38,30,85,55,65,30,5,15,61,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/562.png
563,cofagrigus,['ghost'],58,50,145,95,105,30,17,765,169,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/563.png
564,tirtouga,"['water', 'rock']",54,78,103,53,45,22,7,165,71,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/564.png
565,carracosta,"['water', 'rock']",74,108,133,83,65,32,12,810,173,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/565.png
566,archen,"['rock', 'flying']",55,112,45,74,45,70,5,95,71,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/566.png
567,archeops,"['rock', 'flying']",75,140,65,112,65,110,14,320,177,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/567.png
568,trubbish,['poison'],50,50,62,40,62,65,6,310,66,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/568.png
569,garbodor,['poison'],80,95,82,60,82,75,19,1073,166,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/569.png
570,zorua,['dark'],40,65,40,80,40,65,7,125,66,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/570.png
571,zoroark,['dark'],60,105,60,120,60,105,16,811,179,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/571.png
572,minccino,['normal'],55,50,40,40,40,75,4,58,60,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/572.png
573,cinccino,['normal'],75,95,60,65,60,115,5,75,165,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/573.png
574,gothita,['psychic'],45,30,50,55,65,45,4,58,58,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/574.png
575,gothorita,['psychic'],60,45,70,75,85,55,7,180,137,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/575.png
576,gothitelle,['psychic'],70,55,95,95,110,65,15,440,245,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/576.png
577,solosis,['psychic'],45,30,40,105,50,20,3,10,58,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/577.png
578,duosion,['psychic'],65,40,50,125,60,30,6,80,130,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/578.png
579,reuniclus,['psychic'],110,65,75,125,85,30,10,201,245,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/579.png
580,ducklett,"['water', 'flying']",62,44,50,44,50,55,5,55,61,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/580.png
581,swanna,"['water', 'flying']",75,87,63,87,63,98,13,242,166,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/581.png
582,vanillite,['ice'],36,50,50,65,60,44,4,57,61,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/582.png
583,vanillish,['ice'],51,65,65,80,75,59,11,410,138,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/583.png
584,vanilluxe,['ice'],71,95,85,110,95,79,13,575,268,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/584.png
585,deerling,"['normal', 'grass']",60,60,50,40,50,75,6,195,67,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/585.png
586,sawsbuck,"['normal', 'grass']",80,100,70,60,70,95,19,925,166,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/586.png
587,emolga,"['electric', 'flying']",55,75,60,75,60,103,4,50,150,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/587.png
588,karrablast,['bug'],50,75,45,40,45,60,5,59,63,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/588.png
589,escavalier,"['bug', 'steel']",70,135,105,60,105,20,10,330,173,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/589.png
590,foongus,"['grass', 'poison']",69,55,45,55,55,15,2,10,59,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/590.png
591,amoonguss,"['grass', 'poison']",114,85,70,85,80,30,6,105,162,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/591.png
592,frillish,"['water', 'ghost']",55,40,50,65,85,40,12,330,67,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/592.png
593,jellicent,"['water', 'ghost']",100,60,70,85,105,60,22,1350,168,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/593.png
594,alomomola,['water'],165,75,80,40,45,65,12,316,165,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/594.png
595,joltik,"['bug', 'electric']",50,47,50,57,50,65,1,6,64,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/595.png
596,galvantula,"['bug', 'electric']",70,77,60,97,60,108,8,143,165,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/596.png
597,ferroseed,"['grass', 'steel']",44,50,91,24,86,10,6,188,61,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/597.png
598,ferrothorn,"['grass', 'steel']",74,94,131,54,116,20,10,1100,171,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/598.png
599,klink,['steel'],40,55,70,45,60,30,3,210,60,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/599.png
600,klang,['steel'],60,80,95,70,85,50,6,510,154,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/600.png
601,klinklang,['steel'],60,100,115,70,85,90,6,810,260,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/601.png
602,tynamo,['electric'],35,55,40,45,40,60,2,3,55,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/602.png
603,eelektrik,['electric'],65,85,70,75,70,40,12,220,142,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/603.png
604,eelektross,['electric'],85,115,80,105,80,50,21,805,232,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/604.png
605,elgyem,['psychic'],55,55,55,85,55,30,5,90,67,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/605.png
606,beheeyem,['psychic'],75,75,75,125,95,40,10,345,170,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/606.png
607,litwick,"['ghost', 'fire']",50,30,55,65,55,20,3,31,55,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/607.png
608,lampent,"['ghost', 'fire']",60,40,60,95,60,55,6,130,130,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/608.png
609,chandelure,"['ghost', 'fire']",60,55,90,145,90,80,10,343,260,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/609.png
610,axew,['dragon'],46,87,60,30,40,57,6,180,64,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/610.png
611,fraxure,['dragon'],66,117,70,40,50,67,10,360,144,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/611.png
612,haxorus,['dragon'],76,147,90,60,70,97,18,1055,270,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/612.png
613,cubchoo,['ice'],55,70,40,60,40,40,5,85,61,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/613.png
614,beartic,['ice'],95,130,80,70,80,50,26,2600,177,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/614.png
615,cryogonal,['ice'],80,50,50,95,135,105,11,1480,180,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/615.png
616,shelmet,['bug'],50,40,85,40,65,25,4,77,61,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/616.png
617,accelgor,['bug'],80,70,40,100,60,145,8,253,173,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/617.png
618,stunfisk,"['ground', 'electric']",109,66,84,81,99,32,7,110,165,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/618.png
619,mienfoo,['fighting'],45,85,50,55,50,65,9,200,70,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/619.png
620,mienshao,['fighting'],65,125,60,95,60,105,14,355,179,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/620.png
621,druddigon,['dragon'],77,120,90,60,90,48,16,1390,170,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/621.png
622,golett,"['ground', 'ghost']",59,74,50,35,50,35,10,920,61,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/622.png
623,golurk,"['ground', 'ghost']",89,124,80,55,80,55,28,3300,169,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/623.png
624,pawniard,"['dark', 'steel']",45,85,70,40,40,60,5,102,68,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/624.png
625,bisharp,"['dark', 'steel']",65,125,100,60,70,70,16,700,172,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/625.png
626,bouffalant,['normal'],95,110,95,40,95,55,16,946,172,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/626.png
627,rufflet,"['normal', 'flying']",70,83,50,37,50,60,5,105,70,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/627.png
628,braviary,"['normal', 'flying']",100,123,75,57,75,80,15,410,179,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/628.png
629,vullaby,"['dark', 'flying']",70,55,75,45,65,60,5,90,74,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/629.png
630,mandibuzz,"['dark', 'flying']",110,65,105,55,95,80,12,395,179,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/630.png
631,heatmor,['fire'],85,97,66,105,66,65,14,580,169,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/631.png
632,durant,"['bug', 'steel']",58,109,112,48,48,109,3,330,169,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/632.png
633,deino,"['dark', 'dragon']",52,65,50,45,50,38,8,173,60,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/633.png
634,zweilous,"['dark', 'dragon']",72,85,70,65,70,58,14,500,147,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/634.png
635,hydreigon,"['dark', 'dragon']",92,105,90,125,90,98,18,1600,300,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/635.png
636,larvesta,"['bug', 'fire']",55,85,55,50,55,60,11,288,72,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/636.png
637,volcarona,"['bug', 'fire']",85,60,65,135,105,100,16,460,275,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/637.png
638,cobalion,"['steel', 'fighting']",91,90,129,90,72,108,21,2500,290,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/638.png
639,terrakion,"['rock', 'fighting']",91,129,90,72,90,108,19,2600,290,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/639.png
640,virizion,"['grass', 'fighting']",91,90,72,90,129,108,20,2000,290,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/640.png
641,tornadus-incarnate,['flying'],79,115,70,125,80,111,15,630,290,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/641.png
642,thundurus-incarnate,"['electric', 'flying']",79,115,70,125,80,111,15,610,290,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/642.png
643,reshiram,"['dragon', 'fire']",100,120,100,150,120,90,32,3300,340,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/643.png
644,zekrom,"['dragon', 'electric']",100,150,120,120,100,90,29,3450,340,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/644.png
645,landorus-incarnate,"['ground', 'flying']",89,125,90,115,80,101,15,680,300,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/645.png
646,kyurem,"['dragon', 'ice']",125,130,90,130,90,95,30,3250,330,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/646.png
647,keldeo-ordinary,"['water', 'fighting']",91,72,90,129,90,108,14,485,290,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/647.png
648,meloetta-aria,"['normal', 'psychic']",100,77,77,128,128,90,6,65,270,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/648.png
649,genesect,"['bug', 'steel']",71,120,95,120,95,99,15,825,300,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/649.png
650,chespin,['grass'],56,61,65,48,45,38,4,90,63,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/650.png
651,quilladin,['grass'],61,78,95,56,58,57,7,290,142,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/651.png
652,chesnaught,"['grass', 'fighting']",88,107,122,74,75,64,16,900,239,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/652.png
653,fennekin,['fire'],40,45,40,62,60,60,4,94,61,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/653.png
654,braixen,['fire'],59,59,58,90,70,73,10,145,143,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/654.png
655,delphox,"['fire', 'psychic']",75,69,72,114,100,104,15,390,240,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/655.png
656,froakie,['water'],41,56,40,62,44,71,3,70,63,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/656.png
657,frogadier,['water'],54,63,52,83,56,97,6,109,142,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/657.png
658,greninja,"['water', 'dark']",72,95,67,103,71,122,15,400,239,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/658.png
659,bunnelby,['normal'],38,36,38,32,36,57,4,50,47,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/659.png
660,diggersby,"['normal', 'ground']",85,56,77,50,77,78,10,424,148,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/660.png
